[2026-01-20 10:45:45] INFO     | logger > === Log rotation: new file created at 2026-01-20 10:45:45 ===
[2026-01-20 11:40:48] ERROR    | MangaBuff.telegram_unified > Ошибка ответа на callback: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/answerCallbackQuery (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:49] ERROR    | MangaBuff.telegram_unified > Ошибка отправки сообщения: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/sendMessage (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:49] INFO     | MangaBuff.telegram_unified > ✅ Профиль 309607 отправлен
[2026-01-20 11:40:49] INFO     | MangaBuff.boost > ✅ Найдено: Лианна | Ранг: E | Instance: 386660022
[2026-01-20 11:40:49] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:49] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:49] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:49] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:49] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:50] INFO     | MangaBuff.boost > 📊 Владельцев: 286 | Желающих: 108
[2026-01-20 11:40:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:51] INFO     | MangaBuff.boost > Участников клуба с этой картой не найдено
[2026-01-20 11:40:51] INFO     | MangaBuff.boost > ℹ️  Участников клуба с картой не найдено
[2026-01-20 11:40:51] INFO     | MangaBuff.boost > ✅ Информация о карте собрана: Лианна (Ранг: E)
[2026-01-20 11:40:51] INFO     | MangaBuff.utils > Карточка для вклада:
[2026-01-20 11:40:51] INFO     | MangaBuff.telegram_notifier > Карта Лианна (ID: 291990) уже отправлялась сегодня
[2026-01-20 11:40:51] WARNING  | MangaBuff.utils > Не удалось отправить уведомление
[2026-01-20 11:40:51] INFO     | MangaBuff.monitor > 🔄 Запущен мониторинг страницы: https://mangabuff.ru/clubs/klub-taro-2/boost
[2026-01-20 11:40:51] INFO     | MangaBuff.monitor > Проверка каждые 2 секунд...
[2026-01-20 11:40:51] INFO     | MangaBuff.monitor > Отслеживание: буст + смена карты в клубе
[2026-01-20 11:40:51] INFO     | MangaBuff.monitor > 📱 Telegram уведомления: ВКЛЮЧЕНЫ
[2026-01-20 11:40:51] INFO     | MangaBuff.monitor > Нажмите Ctrl+C для остановки
[2026-01-20 11:40:51] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:51] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:52] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:52] WARNING  | MangaBuff.utils > 
⛔ Лимит вкладов достигнут!
[2026-01-20 11:40:52] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:52] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:52] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:54] INFO     | MangaBuff.utils > ✅ Обмены отменены
[2026-01-20 11:40:54] INFO     | MangaBuff > ============================================================
[2026-01-20 11:40:54] INFO     | MangaBuff >   ⏸️  РЕЖИМ ОЖИДАНИЯ
[2026-01-20 11:40:54] INFO     | MangaBuff > ============================================================
[2026-01-20 11:40:55] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:55] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:56] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:56] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:56] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:56] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:57] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:40:58] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918059&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:41:05] INFO     | MangaBuff.telegram_unified > 📩 Callback от 7991034391: profile:309607
[2026-01-20 11:41:05] INFO     | MangaBuff.telegram_unified > 📊 Загрузка профиля 309607 для 7991034391
[2026-01-20 11:41:07] INFO     | MangaBuff.google_sheets > Найден столбец 'ссылка бафф' (индекс 0)
[2026-01-20 11:41:07] INFO     | MangaBuff.google_sheets > ✅ Найден профиль для 309607
[2026-01-20 11:41:08] INFO     | MangaBuff.google_sheets > Используем столбец B (индекс 1) для ссылок на странице баланса
[2026-01-20 11:41:08] INFO     | MangaBuff.google_sheets > ✅ Найден баланс для 309607
[2026-01-20 11:41:08] INFO     | MangaBuff.google_sheets > ✅ Полный профиль для 309607: основные + баланс
[2026-01-20 11:41:10] INFO     | MangaBuff.telegram_unified > ✅ Профиль 309607 отправлен
[2026-01-20 11:41:57] INFO     | MangaBuff.telegram_unified > 📩 Команда от amaterasu (7991034391): https://mangabuff.ru/users/265466
[2026-01-20 11:41:57] INFO     | MangaBuff.telegram_unified > Запрос действия для ссылки: https://mangabuff.ru/users/265466
[2026-01-20 11:41:58] INFO     | MangaBuff.telegram_unified > 📩 Callback от 7991034391: link_view:https://mangabuff.ru/users/265466
[2026-01-20 11:42:02] INFO     | MangaBuff.google_sheets > Найден столбец 'ссылка бафф' (индекс 0)
[2026-01-20 11:42:02] INFO     | MangaBuff.google_sheets > ✅ Найден профиль для 265466
[2026-01-20 11:42:03] INFO     | MangaBuff.google_sheets > Используем столбец B (индекс 1) для ссылок на странице баланса
[2026-01-20 11:42:03] INFO     | MangaBuff.google_sheets > ✅ Найден баланс для 265466
[2026-01-20 11:42:03] INFO     | MangaBuff.google_sheets > ✅ Полный профиль для 265466: основные + баланс
[2026-01-20 11:42:08] INFO     | MangaBuff.telegram_unified > ✅ Профиль 265466 показан
[2026-01-20 11:43:00] INFO     | MangaBuff.telegram_unified > 📩 Команда от amaterasu (7991034391): https://mangabuff.ru/users/21857
[2026-01-20 11:43:01] INFO     | MangaBuff.telegram_unified > Запрос действия для ссылки: https://mangabuff.ru/users/21857
[2026-01-20 11:43:02] INFO     | MangaBuff.telegram_unified > 📩 Callback от 7991034391: link_view:https://mangabuff.ru/users/21857
[2026-01-20 11:43:04] INFO     | MangaBuff.google_sheets > Найден столбец 'ссылка бафф' (индекс 0)
[2026-01-20 11:43:04] INFO     | MangaBuff.google_sheets > ✅ Найден профиль для 21857
[2026-01-20 11:43:13] INFO     | MangaBuff.google_sheets > Используем столбец B (индекс 1) для ссылок на странице баланса
[2026-01-20 11:43:13] INFO     | MangaBuff.google_sheets > ✅ Найден баланс для 21857
[2026-01-20 11:43:13] INFO     | MangaBuff.google_sheets > ✅ Полный профиль для 21857: основные + баланс
[2026-01-20 11:43:14] INFO     | MangaBuff.telegram_unified > ✅ Профиль 21857 показан
[2026-01-20 11:46:03] INFO     | MangaBuff > ------------------------------------------------------------
[2026-01-20 11:46:03] INFO     | MangaBuff >   📊 РЕЖИМ ОЖИДАНИЯ - Статистика
[2026-01-20 11:46:03] INFO     | MangaBuff > ------------------------------------------------------------
[2026-01-20 11:46:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:50] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:51] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:51] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:51] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:51] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:52] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:52] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:53] ERROR    | MangaBuff.telegram_unified > Ошибка getUpdates: SOCKSHTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8562662254:AAFqMiPjX4RU-aeA0IPW2OU4HIn1h4NEPIU/getUpdates?offset=174918064&timeout=30&allowed_updates=message&allowed_updates=callback_query (Caused by NewConnectionError("SOCKSHTTPSConnection(host='api.telegram.org', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
[2026-01-20 11:46:53] WARNING  | MangaBuff.rate_limiter > Request failed (attempt 1): SOCKSHTTPSConnectionPool(host='mangabuff.ru', port=443): Max retries exceeded with url: /clubs/klub-taro-2/boost (Caused by NewConnectionError("SOCKSHTTPSConnection(host='mangabuff.ru', port=443): Failed to establish a new connection: SOCKS5 authentication failed"))
